"","non-stroke_rep1","non-stroke_rep2","non-stroke_rep3","stroke_rep1","stroke_rep2","stroke_rep3","stroke_rep4","stroke_rep5"
"EXO5",0,0,3.27895656839141,0,10.1292777217694,0,1.66120181847429,0
"C1orf50",2.53142094992904,2.38285317122591,1.63947828419571,1.87541977184773,1.68821295362824,1.23042652088543,1.10746787898286,2.55739408186959
"ERMAP",1.26571047496452,1.19142658561296,1.63947828419571,0,0,0,2.21493575796572,5.11478816373918
"AIMP1",2.53142094992904,5.95713292806478,6.55791313678282,3.75083954369546,3.37642590725647,7.38255912531261,3.32240363694859,0
"SGMS2",1.26571047496452,2.38285317122591,0,0,1.68821295362824,1.84563978132815,0.553733939491431,2.55739408186959
"METAP1",3.79713142489356,5.95713292806478,1.63947828419571,1.87541977184773,5.06463886088471,1.23042652088543,4.98360545542288,0
"DNAJB14",37.9713142489356,28.594238054711,29.5106091155227,35.6329756651069,20.2585554435388,17.2259712923961,12.7358806083029,17.9017585730871
"H2AZ1",7.59426284978712,3.57427975683887,8.19739142097853,9.37709885923866,8.44106476814118,6.76734586486989,9.41347697135433,2.55739408186959
"EMCN",0,1.19142658561296,1.63947828419571,0,5.06463886088471,0,0,0
"SLC9B2",12.6571047496452,5.95713292806478,0,9.37709885923866,6.75285181451294,7.38255912531261,7.75227515288003,7.67218224560877
"BDH2",1.26571047496452,3.57427975683887,4.91843485258712,1.87541977184773,3.37642590725647,9.22819890664076,3.32240363694859,2.55739408186959
"PGRMC2",10.1256837997162,2.38285317122591,4.91843485258712,7.50167908739092,3.37642590725647,3.6912795626563,5.53733939491431,2.55739408186959
"ZNF589",1.26571047496452,2.38285317122591,1.63947828419571,1.87541977184773,3.37642590725647,0.615213260442717,1.10746787898286,5.11478816373918
"PLXNB1",15.1885256995742,9.53141268490365,6.55791313678282,3.75083954369546,1.68821295362824,15.3803315110679,22.7030915191487,5.11478816373918
"ATRIP",1.26571047496452,3.57427975683887,0,5.62625931554319,0,0,0.553733939491431,2.55739408186959
"SHISA5",2.53142094992904,7.14855951367774,3.27895656839141,7.50167908739092,11.8174906753977,6.15213260442717,3.87613757644002,7.67218224560877
"SPRY1",2.53142094992904,3.57427975683887,0,1.87541977184773,1.68821295362824,2.46085304177087,1.66120181847429,0
"BSN",108.851100846949,104.84553953394,62.3001747994368,56.2625931554319,126.615971522118,117.505732744559,78.6302194077832,33.2461230643047
"APEH",6.3285523748226,1.19142658561296,4.91843485258712,7.50167908739092,13.5057036290259,6.15213260442717,6.64480727389717,5.11478816373918
"INTU",6.3285523748226,8.3399860992907,13.1158262735656,5.62625931554319,6.75285181451294,12.3042652088543,6.09107333440574,10.2295763274784
"RNF123",6.3285523748226,8.3399860992907,1.63947828419571,5.62625931554319,3.37642590725647,5.53691934398445,8.30600909237146,7.67218224560877
"HSPA4L",16.4542361745388,21.4456785410332,16.3947828419571,15.0033581747818,15.1939165826541,36.2975823661203,29.3478987930458,10.2295763274784
"MFSD8",5.06284189985808,4.76570634245183,11.4763479893699,3.75083954369546,5.06463886088471,4.92170608354174,5.53733939491431,7.67218224560877
"ABHD18",2.53142094992904,0,1.63947828419571,1.87541977184773,6.75285181451294,4.92170608354174,3.87613757644002,2.55739408186959
"CAMKV",29.1113409241839,19.0628253698073,11.4763479893699,33.7575558932592,25.3231943044235,25.2237436781514,31.0091006115201,7.67218224560877
"MON1A",5.06284189985808,1.19142658561296,0,5.62625931554319,1.68821295362824,1.23042652088543,4.42987151593145,2.55739408186959
"RAD54L2",7.59426284978712,5.95713292806478,8.19739142097853,5.62625931554319,1.68821295362824,9.22819890664076,7.75227515288003,0
"TEX264",0,2.38285317122591,1.63947828419571,1.87541977184773,0,0,2.76866969745716,0
"GRM2",3.79713142489356,1.19142658561296,3.27895656839141,1.87541977184773,5.06463886088471,3.6912795626563,3.87613757644002,0
"DUSP7",2.53142094992904,8.3399860992907,4.91843485258712,7.50167908739092,10.1292777217694,7.99777238575532,5.53733939491431,5.11478816373918
"POC1A",1.26571047496452,0,1.63947828419571,0,0,0,0,2.55739408186959
"PPM1M",1.26571047496452,1.19142658561296,0,1.87541977184773,1.68821295362824,0.615213260442717,3.32240363694859,0
"ETNPPL",7.59426284978712,4.76570634245183,22.9526959787399,3.75083954369546,1.68821295362824,35.0671558452349,38.2076418249087,10.2295763274784
"WDR82",26.5799199742549,17.8713987841944,22.9526959787399,13.1279384029341,10.1292777217694,14.7651182506252,32.6703024299944,20.4591526549567
"C4orf3",16.4542361745388,11.9142658561296,6.55791313678282,9.37709885923866,6.75285181451294,14.1499049901825,5.53733939491431,7.67218224560877
"PRSS12",0,1.19142658561296,3.27895656839141,0,1.68821295362824,0,1.10746787898286,5.11478816373918
"NDST3",15.1885256995742,5.95713292806478,9.83686970517423,7.50167908739092,0,6.76734586486989,5.53733939491431,7.67218224560877
"HMGB2",0,3.57427975683887,14.7553045577613,9.37709885923866,3.37642590725647,5.53691934398445,2.76866969745716,5.11478816373918
"SAP30",0,5.95713292806478,3.27895656839141,0,5.06463886088471,4.92170608354174,5.53733939491431,0
"SCRG1",6.3285523748226,7.14855951367774,6.55791313678282,3.75083954369546,1.68821295362824,18.4563978132815,34.8852381879602,0
"MAD2L1",5.06284189985808,1.19142658561296,0,1.87541977184773,0,1.84563978132815,2.21493575796572,0
"ANXA5",1.26571047496452,7.14855951367774,16.3947828419571,3.75083954369546,1.68821295362824,11.6890519484116,22.1493575796572,2.55739408186959
"SMIM43",5.06284189985808,5.95713292806478,3.27895656839141,9.37709885923866,3.37642590725647,4.30649282309902,2.21493575796572,5.11478816373918
"MAP9",25.3142094992904,20.2542519554203,19.6737394103485,16.8787779466296,5.06463886088471,14.1499049901825,18.8269539427087,17.9017585730871
"GUCY1A1",11.3913942746807,16.6799721985814,8.19739142097853,9.37709885923866,11.8174906753977,9.84341216708347,14.9508163662686,10.2295763274784
"FBXO8",1.26571047496452,0,4.91843485258712,0,0,3.07606630221359,2.76866969745716,0
"CEP44",3.79713142489356,3.57427975683887,3.27895656839141,0,0,1.23042652088543,1.66120181847429,0
"HPGD",2.53142094992904,0,1.63947828419571,1.87541977184773,5.06463886088471,0,1.10746787898286,0
"TMEM144",18.9856571244678,2.38285317122591,19.6737394103485,5.62625931554319,11.8174906753977,18.4563978132815,16.6120181847429,5.11478816373918
"GASK1B",15.1885256995742,5.95713292806478,18.0342611261528,5.62625931554319,8.44106476814118,12.9194784692971,7.75227515288003,0
"NPY1R",2.53142094992904,3.57427975683887,1.63947828419571,3.75083954369546,1.68821295362824,2.46085304177087,2.76866969745716,0
"NPY5R",2.53142094992904,0,0,0,0,1.23042652088543,1.10746787898286,2.55739408186959
"NAA15",10.1256837997162,15.4885456129684,11.4763479893699,9.37709885923866,6.75285181451294,14.7651182506252,14.9508163662686,2.55739408186959
"FHIP1A",7.59426284978712,7.14855951367774,1.63947828419571,5.62625931554319,1.68821295362824,1.23042652088543,0.553733939491431,0
"ARFIP1",1.26571047496452,8.3399860992907,3.27895656839141,1.87541977184773,5.06463886088471,3.6912795626563,0.553733939491431,2.55739408186959
"ICE1",21.5170780743968,11.9142658561296,21.3132176945442,13.1279384029341,18.5703424899106,9.84341216708347,15.5045503057601,10.2295763274784
"HHIP",16.4542361745388,9.53141268490365,13.1158262735656,7.50167908739092,3.37642590725647,8.61298564619804,11.6284127293201,0
"ANAPC10",2.53142094992904,0,0,0,1.68821295362824,1.23042652088543,2.21493575796572,5.11478816373918
"ABCE1",12.6571047496452,8.3399860992907,6.55791313678282,3.75083954369546,6.75285181451294,8.61298564619804,13.8433484872858,7.67218224560877
"OTUD4",15.1885256995742,19.0628253698073,14.7553045577613,7.50167908739092,11.8174906753977,9.22819890664076,9.41347697135433,15.3443644912175
"LSM6",0,1.19142658561296,4.91843485258712,3.75083954369546,0,3.07606630221359,1.10746787898286,2.55739408186959
"TMEM184C",7.59426284978712,11.9142658561296,8.19739142097853,3.75083954369546,6.75285181451294,11.6890519484116,10.5209448503372,20.4591526549567
"PRMT9",2.53142094992904,3.57427975683887,0,0,0,4.30649282309902,6.09107333440574,5.11478816373918
"ITGA2",0,2.38285317122591,1.63947828419571,1.87541977184773,0,3.6912795626563,0,2.55739408186959
"MOCS2",12.6571047496452,7.14855951367774,3.27895656839141,7.50167908739092,6.75285181451294,7.38255912531261,12.1821466688115,5.11478816373918
"EDIL3",65.816944698155,29.7856646403239,18.0342611261528,16.8787779466296,20.2585554435388,37.5280088870057,89.7048981976118,28.1313349005655
"TMEM161B",3.79713142489356,7.14855951367774,8.19739142097853,1.87541977184773,1.68821295362824,3.07606630221359,5.53733939491431,7.67218224560877
"ELOVL7",2.53142094992904,1.19142658561296,0,1.87541977184773,3.37642590725647,0.615213260442717,2.21493575796572,0
"NDUFAF2",0,2.38285317122591,0,0,1.68821295362824,1.23042652088543,1.10746787898286,0
"LMBRD2",56.9569713734034,36.9342241540017,40.9869571048926,13.1279384029341,15.1939165826541,17.8411845528388,48.7285866752459,23.0165467368263
"RANBP3L",7.59426284978712,5.95713292806478,9.83686970517423,1.87541977184773,0,17.2259712923961,16.0582842452515,0
"NIPBL",21.5170780743968,14.2971190273555,14.7553045577613,15.0033581747818,6.75285181451294,19.0716110737242,29.9016327325373,25.5739408186959
"RNF180",6.3285523748226,5.95713292806478,4.91843485258712,5.62625931554319,1.68821295362824,4.92170608354174,2.21493575796572,5.11478816373918
"ADGRV1",18.9856571244678,19.0628253698073,24.5921742629356,0,5.06463886088471,62.1365393047144,24.364293337623,10.2295763274784
"SLC25A46",17.7199466495033,10.7228392705166,11.4763479893699,9.37709885923866,10.1292777217694,6.76734586486989,15.5045503057601,5.11478816373918
"STARD4",12.6571047496452,5.95713292806478,14.7553045577613,13.1279384029341,5.06463886088471,7.38255912531261,6.09107333440574,7.67218224560877
"PGGT1B",3.79713142489356,5.95713292806478,4.91843485258712,5.62625931554319,1.68821295362824,3.6912795626563,3.32240363694859,5.11478816373918
"CCDC112",1.26571047496452,1.19142658561296,0,1.87541977184773,5.06463886088471,1.23042652088543,3.32240363694859,2.55739408186959
"ANKRD33B",16.4542361745388,20.2542519554203,14.7553045577613,15.0033581747818,25.3231943044235,8.61298564619804,5.53733939491431,5.11478816373918
"CMBL",1.26571047496452,3.57427975683887,6.55791313678282,0,0,4.92170608354174,8.30600909237146,5.11478816373918
"PRRC1",3.79713142489356,2.38285317122591,4.91843485258712,7.50167908739092,0,4.92170608354174,2.76866969745716,0
"AGGF1",12.6571047496452,8.3399860992907,8.19739142097853,3.75083954369546,13.5057036290259,4.92170608354174,11.0746787898286,2.55739408186959
"WDR41",8.85997332475164,7.14855951367774,14.7553045577613,7.50167908739092,3.37642590725647,9.84341216708347,8.8597430318629,5.11478816373918
"NDUFS4",2.53142094992904,2.38285317122591,4.91843485258712,5.62625931554319,5.06463886088471,4.30649282309902,6.09107333440574,2.55739408186959
"HTR4",1.26571047496452,0,1.63947828419571,3.75083954369546,0,1.23042652088543,1.10746787898286,0
"GRPEL2",8.85997332475164,7.14855951367774,1.63947828419571,0,1.68821295362824,2.46085304177087,2.21493575796572,0
"ARSK",1.26571047496452,1.19142658561296,4.91843485258712,3.75083954369546,1.68821295362824,4.30649282309902,5.53733939491431,2.55739408186959
"RHOBTB3",8.85997332475164,16.6799721985814,9.83686970517423,9.37709885923866,6.75285181451294,51.0627006167455,29.9016327325373,17.9017585730871
"GPX8",1.26571047496452,1.19142658561296,0,0,1.68821295362824,0,0,0
"TIGD6",0,0,0,1.87541977184773,0,1.23042652088543,1.66120181847429,5.11478816373918
"SERINC5",16.4542361745388,10.7228392705166,21.3132176945442,3.75083954369546,11.8174906753977,14.1499049901825,11.6284127293201,2.55739408186959
"ENPP6",1.26571047496452,1.19142658561296,0,3.75083954369546,3.37642590725647,1.23042652088543,1.10746787898286,0
"CASP3",7.59426284978712,3.57427975683887,4.91843485258712,0,0,3.07606630221359,2.76866969745716,5.11478816373918
"PRIMPOL",0,2.38285317122591,1.63947828419571,0,0,3.07606630221359,2.21493575796572,2.55739408186959
"ERAP1",2.53142094992904,4.76570634245183,4.91843485258712,3.75083954369546,0,5.53691934398445,6.09107333440574,2.55739408186959
"ERAP2",1.26571047496452,3.57427975683887,0,1.87541977184773,1.68821295362824,1.84563978132815,1.10746787898286,0
"CMYA5",2.53142094992904,7.14855951367774,6.55791313678282,7.50167908739092,1.68821295362824,6.76734586486989,5.53733939491431,2.55739408186959
"CFAP97",7.59426284978712,4.76570634245183,4.91843485258712,3.75083954369546,5.06463886088471,1.23042652088543,4.98360545542288,0
"CARTPT",3.79713142489356,1.19142658561296,0,1.87541977184773,0,0.615213260442717,2.21493575796572,0
"RICTOR",29.1113409241839,26.211384883485,18.0342611261528,9.37709885923866,8.44106476814118,20.9172508550524,30.4553666720287,17.9017585730871
"TENT2",8.85997332475164,8.3399860992907,0,9.37709885923866,3.37642590725647,8.61298564619804,8.30600909237146,17.9017585730871
"EBF1",0,1.19142658561296,1.63947828419571,0,5.06463886088471,1.23042652088543,0,5.11478816373918
"ANKRA2",5.06284189985808,2.38285317122591,4.91843485258712,3.75083954369546,3.37642590725647,2.46085304177087,6.64480727389717,2.55739408186959
"UBLCP1",10.1256837997162,3.57427975683887,3.27895656839141,7.50167908739092,5.06463886088471,9.22819890664076,18.2732200032172,0
"UTP15",1.26571047496452,3.57427975683887,0,3.75083954369546,5.06463886088471,3.6912795626563,6.09107333440574,2.55739408186959
"TLR3",0,2.38285317122591,0,0,0,0.615213260442717,3.87613757644002,7.67218224560877
"NSA2",3.79713142489356,3.57427975683887,13.1158262735656,3.75083954369546,1.68821295362824,2.46085304177087,7.1985412133886,2.55739408186959
"GFM2",8.85997332475164,3.57427975683887,1.63947828419571,5.62625931554319,5.06463886088471,11.6890519484116,7.1985412133886,5.11478816373918
"CCDC127",5.06284189985808,4.76570634245183,1.63947828419571,11.2525186310864,1.68821295362824,1.23042652088543,7.1985412133886,0
"FOXQ1",2.53142094992904,2.38285317122591,0,1.87541977184773,0,0,0.553733939491431,0
"ACSL6",41.7684456738291,26.211384883485,27.871130831327,18.7541977184773,16.8821295362824,39.9888619287766,57.5883297071088,5.11478816373918
"SEPTIN8",11.3913942746807,9.53141268490365,9.83686970517423,13.1279384029341,6.75285181451294,23.993317157266,22.1493575796572,0
"SHROOM1",0,0,0,1.87541977184773,1.68821295362824,1.23042652088543,0,5.11478816373918
"UQCRQ",7.59426284978712,10.7228392705166,13.1158262735656,7.50167908739092,10.1292777217694,11.0738386879689,10.5209448503372,2.55739408186959
"SLC35A1",1.26571047496452,2.38285317122591,4.91843485258712,1.87541977184773,1.68821295362824,4.30649282309902,6.64480727389717,0
"GRIK2",8.85997332475164,2.38285317122591,8.19739142097853,7.50167908739092,6.75285181451294,9.84341216708347,32.116568490503,2.55739408186959
"FABP7",2.53142094992904,4.76570634245183,4.91843485258712,1.87541977184773,0,3.07606630221359,8.30600909237146,0
"CITED2",6.3285523748226,8.3399860992907,4.91843485258712,5.62625931554319,8.44106476814118,6.15213260442717,4.42987151593145,5.11478816373918
"CREBRF",16.4542361745388,16.6799721985814,19.6737394103485,26.2558768058682,28.69962021168,10.4586254275262,14.9508163662686,17.9017585730871
"DCBLD1",2.53142094992904,1.19142658561296,4.91843485258712,0,1.68821295362824,2.46085304177087,2.76866969745716,7.67218224560877
"SFXN1",21.5170780743968,20.2542519554203,18.0342611261528,7.50167908739092,13.5057036290259,14.7651182506252,13.8433484872858,7.67218224560877
"TMEM200A",2.53142094992904,0,0,0,0,1.84563978132815,2.21493575796572,0
"DACT2",0,0,0,3.75083954369546,3.37642590725647,0.615213260442717,1.66120181847429,0
"PDSS2",2.53142094992904,1.19142658561296,1.63947828419571,0,3.37642590725647,3.07606630221359,1.10746787898286,5.11478816373918
"STXBP5",72.1454970729776,34.5513709827757,29.5106091155227,20.629617490325,18.5703424899106,25.2237436781514,47.0673848567716,23.0165467368263
"DAGLB",8.85997332475164,3.57427975683887,1.63947828419571,5.62625931554319,6.75285181451294,6.76734586486989,11.0746787898286,2.55739408186959
"MATCAP2",2.53142094992904,4.76570634245183,4.91843485258712,5.62625931554319,1.68821295362824,4.92170608354174,2.21493575796572,0
"STK17A",1.26571047496452,4.76570634245183,8.19739142097853,0,3.37642590725647,1.84563978132815,4.42987151593145,7.67218224560877
"TRA2A",5.06284189985808,4.76570634245183,6.55791313678282,3.75083954369546,8.44106476814118,4.92170608354174,11.0746787898286,15.3443644912175
"GALNT10",7.59426284978712,10.7228392705166,3.27895656839141,0,1.68821295362824,2.46085304177087,2.76866969745716,2.55739408186959
"SAP30L",13.9228152246097,11.9142658561296,3.27895656839141,7.50167908739092,6.75285181451294,5.53691934398445,5.53733939491431,0
"RPS14",8.85997332475164,16.6799721985814,3.27895656839141,7.50167908739092,15.1939165826541,12.3042652088543,13.2896145477943,51.1478816373918
"HCN1",31.642761874113,17.8713987841944,27.871130831327,3.75083954369546,16.8821295362824,23.993317157266,39.3151097038916,7.67218224560877
"MYOZ3",1.26571047496452,2.38285317122591,1.63947828419571,0,1.68821295362824,1.84563978132815,0.553733939491431,2.55739408186959
"COG5",6.3285523748226,11.9142658561296,8.19739142097853,9.37709885923866,0,15.3803315110679,22.1493575796572,7.67218224560877
"NEUROD6",3.79713142489356,0,4.91843485258712,0,3.37642590725647,0.615213260442717,7.75227515288003,0
"BMT2",2.53142094992904,1.19142658561296,3.27895656839141,3.75083954369546,3.37642590725647,2.46085304177087,2.76866969745716,2.55739408186959
"GPR85",2.53142094992904,5.95713292806478,1.63947828419571,1.87541977184773,0,0.615213260442717,1.66120181847429,5.11478816373918
"SLU7",11.3913942746807,13.1056924417425,18.0342611261528,15.0033581747818,10.1292777217694,6.76734586486989,10.5209448503372,10.2295763274784
"RP9",1.26571047496452,3.57427975683887,0,0,3.37642590725647,0.615213260442717,0.553733939491431,5.11478816373918
"PTTG1",0,1.19142658561296,0,0,0,1.23042652088543,0.553733939491431,5.11478816373918
"CAMLG",7.59426284978712,3.57427975683887,8.19739142097853,13.1279384029341,3.37642590725647,9.22819890664076,8.30600909237146,7.67218224560877
"BMPER",2.53142094992904,3.57427975683887,8.19739142097853,1.87541977184773,8.44106476814118,3.6912795626563,3.32240363694859,2.55739408186959
"RELL2",8.85997332475164,2.38285317122591,1.63947828419571,1.87541977184773,8.44106476814118,1.84563978132815,5.53733939491431,0
"KIF6",2.53142094992904,1.19142658561296,3.27895656839141,1.87541977184773,0,0,1.66120181847429,0
"ZNF12",7.59426284978712,3.57427975683887,6.55791313678282,5.62625931554319,1.68821295362824,7.38255912531261,7.1985412133886,0
"SLC29A4",0,4.76570634245183,1.63947828419571,0,0,3.6912795626563,2.21493575796572,7.67218224560877
"CDCA7L",0,1.19142658561296,1.63947828419571,0,1.68821295362824,1.84563978132815,1.10746787898286,0
"SP8",1.26571047496452,1.19142658561296,1.63947828419571,0,0,0,0.553733939491431,2.55739408186959
"MIOS",5.06284189985808,5.95713292806478,4.91843485258712,5.62625931554319,1.68821295362824,3.07606630221359,8.8597430318629,5.11478816373918
"ELAPOR2",18.9856571244678,9.53141268490365,3.27895656839141,3.75083954369546,0,10.4586254275262,19.9344218216915,0
"USP49",8.85997332475164,4.76570634245183,3.27895656839141,0,1.68821295362824,2.46085304177087,3.32240363694859,2.55739408186959
"IQUB",1.26571047496452,1.19142658561296,1.63947828419571,0,0,1.84563978132815,0.553733939491431,0
"HEY1",3.79713142489356,8.3399860992907,1.63947828419571,3.75083954369546,3.37642590725647,7.38255912531261,2.76866969745716,2.55739408186959
"ZNF704",24.0484990243259,34.5513709827757,27.871130831327,7.50167908739092,6.75285181451294,10.4586254275262,3.87613757644002,2.55739408186959
"FABP5",3.79713142489356,0,1.63947828419571,0,3.37642590725647,8.61298564619804,4.42987151593145,2.55739408186959
"SHH",0,0,0,1.87541977184773,1.68821295362824,1.23042652088543,0.553733939491431,0
"COL1A2",0,2.38285317122591,3.27895656839141,0,0,0,0.553733939491431,7.67218224560877
"FNDC1",1.26571047496452,0,0,0,1.68821295362824,0,0,2.55739408186959
"SLC13A4",2.53142094992904,2.38285317122591,0,1.87541977184773,5.06463886088471,0.615213260442717,0.553733939491431,5.11478816373918
"BRI3",1.26571047496452,3.57427975683887,4.91843485258712,0,1.68821295362824,1.84563978132815,1.10746787898286,0
"LMTK2",46.8312875736872,52.4227697669701,49.1843485258712,30.0067163495637,30.3878331653083,33.8367293243494,52.0509903121945,7.67218224560877
"CTSB",32.9084723490775,47.6570634245183,22.9526959787399,30.0067163495637,50.6463886088471,43.6801414914329,63.6794030415146,25.5739408186959
"SOX17",0,2.38285317122591,1.63947828419571,1.87541977184773,1.68821295362824,0,0,0
"DLC1",16.4542361745388,16.6799721985814,13.1158262735656,3.75083954369546,1.68821295362824,13.5346917297398,12.1821466688115,15.3443644912175
"ADCY1",92.3968646724099,85.7827141641329,52.4633050942626,52.5117536117365,87.7870735886683,99.0493349312775,33.7777703089773,17.9017585730871
"PEX2",3.79713142489356,5.95713292806478,1.63947828419571,5.62625931554319,0,6.15213260442717,3.32240363694859,5.11478816373918
"RAD21",39.2370247239001,30.9770912259369,24.5921742629356,16.8787779466296,13.5057036290259,31.9910895430213,60.9107333440574,12.786970409348
"MED30",1.26571047496452,1.19142658561296,0,3.75083954369546,0,1.23042652088543,1.10746787898286,0
"PHKG1",1.26571047496452,0,0,0,0,1.23042652088543,0,2.55739408186959
"KCNV1",16.4542361745388,16.6799721985814,9.83686970517423,26.2558768058682,11.8174906753977,4.92170608354174,9.41347697135433,7.67218224560877
"CSMD3",18.9856571244678,16.6799721985814,18.0342611261528,11.2525186310864,11.8174906753977,19.0716110737242,39.868843643383,10.2295763274784
"SPIDR",6.3285523748226,14.2971190273555,4.91843485258712,5.62625931554319,3.37642590725647,9.22819890664076,4.98360545542288,5.11478816373918
"ORC5",5.06284189985808,4.76570634245183,3.27895656839141,3.75083954369546,1.68821295362824,1.23042652088543,10.5209448503372,0
"DNAAF5",3.79713142489356,1.19142658561296,0,3.75083954369546,3.37642590725647,6.15213260442717,2.76866969745716,5.11478816373918
"OSGIN2",5.06284189985808,14.2971190273555,14.7553045577613,3.75083954369546,1.68821295362824,3.6912795626563,4.42987151593145,5.11478816373918
"SUN1",12.6571047496452,14.2971190273555,14.7553045577613,16.8787779466296,16.8821295362824,15.9955447715106,17.1657521242344,5.11478816373918
"OXR1",75.9426284978712,42.8913570820664,57.3817399468497,35.6329756651069,32.0760461189365,51.0627006167455,119.606530930149,17.9017585730871
"TMEM74",3.79713142489356,4.76570634245183,1.63947828419571,0,1.68821295362824,3.07606630221359,0.553733939491431,0
"GPER1",0,1.19142658561296,0,5.62625931554319,3.37642590725647,0.615213260442717,1.10746787898286,0
"UNCX",1.26571047496452,0,0,3.75083954369546,5.06463886088471,0,0,2.55739408186959
"MICALL2",2.53142094992904,1.19142658561296,0,1.87541977184773,11.8174906753977,7.38255912531261,3.87613757644002,10.2295763274784
"INTS1",8.85997332475164,7.14855951367774,6.55791313678282,13.1279384029341,11.8174906753977,21.5324641154951,22.1493575796572,5.11478816373918
"CDK5",5.06284189985808,4.76570634245183,6.55791313678282,1.87541977184773,1.68821295362824,4.92170608354174,6.64480727389717,2.55739408186959
"SLC4A2",1.26571047496452,1.19142658561296,0,3.75083954369546,0,0.615213260442717,1.66120181847429,0
"FASTK",0,4.76570634245183,0,3.75083954369546,15.1939165826541,3.07606630221359,1.10746787898286,2.55739408186959
"TMUB1",0,0,0,0,0,1.84563978132815,1.10746787898286,2.55739408186959
"PHAX",5.06284189985808,9.53141268490365,3.27895656839141,9.37709885923866,10.1292777217694,9.84341216708347,7.75227515288003,5.11478816373918
"ALDH7A1",13.9228152246097,13.1056924417425,9.83686970517423,9.37709885923866,5.06463886088471,30.1454497616931,31.0091006115201,2.55739408186959
"FOXK1",22.7827885493614,25.0199582978721,32.7895656839141,18.7541977184773,35.452472026193,39.3736486683339,11.6284127293201,7.67218224560877
"COX6C",16.4542361745388,16.6799721985814,24.5921742629356,7.50167908739092,20.2585554435388,12.3042652088543,26.5792290955887,25.5739408186959
"OSR2",1.26571047496452,1.19142658561296,1.63947828419571,3.75083954369546,1.68821295362824,0,0.553733939491431,2.55739408186959
"YWHAZ",122.773916071558,110.802672462005,127.879306167265,86.2693095049956,65.8403051915012,102.740614493934,207.096493369795,74.1644283742181
"BAALC",25.3142094992904,32.1685178115498,29.5106091155227,3.75083954369546,27.0114072580518,30.1454497616931,15.5045503057601,5.11478816373918
"FZD6",1.26571047496452,3.57427975683887,6.55791313678282,0,1.68821295362824,0,0.553733939491431,0
"SLC25A32",7.59426284978712,2.38285317122591,3.27895656839141,0,0,6.76734586486989,8.8597430318629,20.4591526549567
"DCAF13",5.06284189985808,2.38285317122591,3.27895656839141,9.37709885923866,3.37642590725647,2.46085304177087,7.1985412133886,12.786970409348
"TP53INP1",5.06284189985808,4.76570634245183,3.27895656839141,3.75083954369546,3.37642590725647,2.46085304177087,0,2.55739408186959
"INTS8",6.3285523748226,8.3399860992907,4.91843485258712,7.50167908739092,3.37642590725647,8.61298564619804,9.96721091084576,2.55739408186959
"VIRMA",17.7199466495033,14.2971190273555,9.83686970517423,24.3804570340205,5.06463886088471,9.22819890664076,22.7030915191487,7.67218224560877
"GEM",0,2.38285317122591,0,1.87541977184773,0,1.84563978132815,0,0
"PDP1",44.2998666237582,30.9770912259369,37.7080005365012,24.3804570340205,33.7642590725647,20.3020375946097,39.868843643383,12.786970409348
"TMEM67",5.06284189985808,0,1.63947828419571,3.75083954369546,3.37642590725647,3.07606630221359,6.64480727389717,0
"WASHC5",7.59426284978712,5.95713292806478,8.19739142097853,1.87541977184773,10.1292777217694,9.22819890664076,15.5045503057601,7.67218224560877
"RPP25L",1.26571047496452,3.57427975683887,4.91843485258712,0,3.37642590725647,1.23042652088543,1.10746787898286,0
"FAM219A",12.6571047496452,11.9142658561296,11.4763479893699,5.62625931554319,16.8821295362824,11.6890519484116,13.8433484872858,5.11478816373918
"C9orf24",0,1.19142658561296,1.63947828419571,0,3.37642590725647,2.46085304177087,1.66120181847429,0
"SNAPC3",8.85997332475164,4.76570634245183,18.0342611261528,7.50167908739092,5.06463886088471,11.0738386879689,12.7358806083029,0
"MYORG",8.85997332475164,11.9142658561296,13.1158262735656,0,0,17.2259712923961,5.53733939491431,2.55739408186959
"NUDT2",0,0,1.63947828419571,0,1.68821295362824,1.84563978132815,0.553733939491431,0
"TMEM65",16.4542361745388,10.7228392705166,11.4763479893699,5.62625931554319,3.37642590725647,9.22819890664076,13.8433484872858,2.55739408186959
"PSIP1",35.4398932990065,23.8285317122591,14.7553045577613,9.37709885923866,20.2585554435388,22.7628906363805,39.868843643383,7.67218224560877
"CCDC171",6.3285523748226,1.19142658561296,3.27895656839141,5.62625931554319,1.68821295362824,6.76734586486989,1.66120181847429,0
"UBAP1",7.59426284978712,5.95713292806478,1.63947828419571,5.62625931554319,5.06463886088471,9.84341216708347,5.53733939491431,7.67218224560877
"DIRAS2",43.0341561487937,39.3170773252276,73.7765227888067,26.2558768058682,37.1406849798212,17.8411845528388,14.9508163662686,10.2295763274784
"NIPSNAP3B",5.06284189985808,1.19142658561296,3.27895656839141,0,0,6.15213260442717,2.21493575796572,0
"ABCA1",8.85997332475164,10.7228392705166,13.1158262735656,3.75083954369546,8.44106476814118,7.38255912531261,17.1657521242344,7.67218224560877
"NFIL3",0,4.76570634245183,1.63947828419571,3.75083954369546,5.06463886088471,9.22819890664076,2.21493575796572,5.11478816373918
"LETM2",2.53142094992904,0,1.63947828419571,1.87541977184773,3.37642590725647,0.615213260442717,0.553733939491431,0
"METTL2B",3.79713142489356,2.38285317122591,9.83686970517423,7.50167908739092,3.37642590725647,3.07606630221359,4.42987151593145,0
