GeneName	rank
CYTH4	0.0465720315186068
LY6K	0.0465720315186068
E2F6	0.0464918051455696
CCDC74B	0.0464060249644477
LINC02235	0.0464060249644477
MIR147B	0.0464060249644477
RELA	0.0462933673989823
DZANK1	0.0462738630341349
TPM3	0.0461689845694756
DDX41	0.0458033934409954
NDUFA2	0.0457510594060829
WSCD2	0.0457277369527483
GALE	0.0457265744400459
LANCL2	0.0456754198348744
DCTPP1	0.0456558422972739
RNF6	0.0455719689423191
QTRT2	0.0455695338032483
JMY	0.0453967799938423
ZSWIM3	0.0452243362021713
FAM131B	0.0451571992517817
SEPTIN4	0.0451098865429055
EBAG9	0.0450047545225327
FARSB	0.0449681719433988
RGS10	0.0448700041651822
INTS4	0.0447212628428577
MEIS1	0.0445224768860244
ARMH3	0.0445094856989277
CNOT9	0.0444873916136862
TMEM43	0.0444807875913186
TSBP1-AS1	0.0444231767061648
BRF2	0.0443880792982416
C14orf93	0.0443189762721323
IDE	0.0442809198415458
PRKX	0.0439721418962893
CYTOR	0.0439287496257796
NOS1	0.0439215856412877
DHRS12	0.0437521238241904
ZFAND4	0.0437521238241904
CFAP210	0.0437252372634058
CENPE	0.0435417592855019
ELOF1	0.0434456408515914
EMCN	0.0433333724158681
MIR329-1	0.0430830071335885
SUCO	0.0430076736198321
NSMCE2	0.0429235693924983
CYP2D6	0.0428151160783734
CRYBG1	0.0428151160783734
CCDC158	0.0428151160783734
ZNF296	0.0428151160783734
RNF227	0.0428151160783734
NOXA1	0.0428151160783734
LINC00997	0.0428151160783734
MAPK6	0.0428133458857994
SNORD116-17	0.0427115747624234
LRFN5	0.0426864659596575
COQ9	0.042635699792151
DNAJB12	0.0425802334012443
RABIF	0.0425699040735664
ACOT7	0.0424541789947515
GOLGA6L4	0.0423820235151334
ZNF324B	0.0423068945687286
CSTF1	0.0422754649179532
RASAL2	0.0421660383567589
SPON2	0.0419954111301762
NRG4	0.0419954111301762
ASAH2	0.0419954111301762
GPR176-DT	0.0419954111301762
LINC01533	0.0419954111301762
TBCB	0.041973995168396
RNF187	0.0419230995573026
LSM6	0.0417923684813117
ARHGEF2	0.0416821092002603
PPM1K	0.0416241898865364
PGM2	0.041595937994432
LNCRNA-IUR	0.0415626961996771
MARCHF7	0.0413381431711559
MBOAT7	0.0413228842276803
DCPS	0.0412747666603725
CCDC59	0.0411994944259919
ILVBL	0.0411824666668473
LINC01346	0.0411386217792552
MIR2115	0.0410912476794599
PRELID3A	0.0409858464402627
HYPK	0.0409858464402627
CRYL1	0.0407015854244414
PNMA1	0.0406872838730842
METTL21A	0.0406129411285299
CCZ1B	0.040556969570574
ARHGEF18	0.0404599304013556
ZBTB4	0.0404420885852198
PAIP1	0.0401509018384898
DENND4B	0.0401365623316146
RCN2	0.0401242257364568
DLEU1	0.0400154936855604
ASPM	0.039909032135847
CD274	0.0397806565995275
MYO1F	0.0397806565995275
ENOX1	0.0397202728314278
PEX26	0.0395950388936994
LSM3	0.0395592799387247
STK35	0.0393626662745197
ADGRL2	0.039292100121153
NEAT1	0.0392515365136508
RARS2	0.0392003997338097
ENPP5	0.0391814258206046
ZFAND6	0.0391565271811623
PTK2	0.0391449500132694
ZNF717	0.0391002801905391
BECN1	0.0390745598574297
FYN	0.0389806272993546
RFTN1	0.0389439790708109
SUSD6	0.0388668492602245
MIR338	0.0387771162602969
RPS10	0.0384701827540979
FAM66C	0.0383144449916773
KLF2	0.0383032116393007
DNAJB11	0.0382917099826556
CGNL1	0.0381645743882159
AUP1	0.0380729868140466
CRIM1	0.0380273683424157
PHF23	0.0379774835184016
SPCS2	0.0379268392877597
MT-ND1	0.0379221778997145
CTNND2	0.0377721343378343
YAE1	0.0377602367365421
MIR188	0.0377347412005541
KBTBD7	0.0375741418165586
ZNF598	0.0375604941606175
ACAA2	0.0374214371308127
RHNO1	0.0373129473716462
CD163	0.0372758725398405
ELK1	0.037172084345315
LRRC47	0.0371463459753151
MRC2	0.0370688383038841
SLCO4A1	0.0370604663926025
DLAT	0.0370080556221338
ARCN1	0.0369896794864737
RSPH4A	0.0369069931532007
ACSS1	0.0368859037636031
DLEU2	0.0368585551467338
SIN3A	0.036740254789932
FBXL5	0.0366956222363397
GPR61	0.0366750186410008
TFAM	0.0366265032629059
TMEM215	0.0364669802943493
EXOC8	0.0364609602975224
B2M	0.0360718245111244
CGREF1	0.0358423285106766
PIGQ	0.0357773342443835
SEL1L3	0.0357310229251714
RTL10	0.0356576589118659
CYB561D1	0.0355969732798605
NID2	0.0355339398422502
LHFPL6	0.0354275517100208
CFAP418	0.0353423973443818
LAPTM5	0.035319766658776
VRK3	0.0352291058660253
PPARGC1A	0.035203081668373
NDUFV2-AS1	0.0348988457788694
SDHAF4	0.034887674234902
ZSCAN18	0.0347187658386274
CELSR2	0.0346045385432969
UBR5-DT	0.0345993677382154
YIF1A	0.0345827348506313
RPS17	0.0345816758564987
NUCB2	0.0345507662592319
RALYL	0.0344261253202435
RHCG	0.0343418604479276
PUS7L	0.0342692720346519
AVPI1	0.0342244609679582
SCRN3	0.0340818190515255
MIR139	0.0340416594005433
SCML1	0.0339550212678502
ANXA4	0.0338981800326629
LINC02405	0.0338653745482353
HMGCS1	0.0338586529668914
RNF145	0.0338142706759536
MKNK2	0.033587415350911
EFR3A	0.0335059865875505
INTS14	0.0333512994893747
MTERF4	0.0333496449390242
RANBP6	0.0332997302696157
SHB	0.0332554136608604
DCAF8-DT	0.0332554136608604
FRMD8	0.0331708225163357
MIR128-2	0.033149327725728
DNAJC9	0.0330818514811936
SPTSSB	0.0330816100144217
AMER1	0.0329342841767658
SYF2	0.0328963349491371
LIPT2-AS1	0.0328926650905423
MIR455	0.0328385211939178
HSD17B10	0.0326246045629226
MZT2A	0.0326246045629226
CSAD	0.0324951651873474
TOR1B	0.0323832435168009
TKFC	0.0321867551529806
CAND2	0.0321290665301363
ZMYM3	0.03212543327905
POLA1	0.0320979376520767
CEP350	0.0319340688096274
HUS1	0.0318997705183974
GINS1	0.0318671722667342
TRPM6	0.0318277930590664
ULK3	0.0318134722658976
ZKSCAN4	0.0317234213753823
TRNP1	0.0317112051566052
S1PR2	0.0317006598456168
ZBTB1	0.0315658452097339
LINC02739	0.0315636310681082
CCNC	0.0314577054621339
PHLPP1	0.0313964459796412
SMIM10L2A	0.0313779863615134
TALDO1	0.0313740986314094
GABBR2	0.0313400688371539
CENPI	0.0313177586629479
SLC6A20	0.0313177586629479
PCIF1	0.0312713296850329
LPAR6	0.0312396859693136
WDR20	0.0311047515431333
RWDD1	0.030731941748518
ITPRID2	0.0305862910092581
ARHGEF33	0.0304998232658313
ZC3H10	0.0302570551889952
ASCL1	0.0302102374730673
SLITRK1	0.0301640456546911
PDE5A	0.0301179747618556
SYPL1	0.0299811191579881
AMDHD2	0.0299798888281081
ZNF81	0.0298582941507958
NXT2	0.0297523369100464
TBC1D1	0.0297384336778668
C6orf120	0.0297110505247312
DVL3	0.0296954844631363
IRF1-AS1	0.0296814712400025
TIMM22	0.0294114002614144
DISC1	0.0293918131851548
PARD3	0.029326321818026
PAQR9-AS1	0.0293173784849221
INTS8	0.0291972557932924
ARL2BP	0.0291572505547509
HCFC1	0.0290794420648571
MIR421	0.0288245405600598
MRPL35	0.0286668242648023
DOK4	0.0285612792236141
MFSD14CP	0.0285519764009003
NHLH2	0.0285272923284874
BPHL	0.0284917942444202
OLMALINC	0.028482724230973
HECTD1	0.0284332100481984
EIF4G3	0.0284095912090294
HES4	0.0284020551056149
CINP	0.0282979256312069
PBDC1	0.0282555533611141
UBE2S	0.0280813348924727
GTF3C2-AS1	0.0280688439356137
SLC7A1	0.0280456844802487
TOM1L1	0.0279572706342744
TTI1	0.0279286179400433
GCLM	0.0278085153940496
SLC35A1	0.0277332927840423
LIPH	0.0275512015900718
PRC1	0.0275512015900718
PWWP3B	0.0275339364500704
SLC35A5	0.0274320337745346
IQSEC1	0.0274065305972781
OSBPL3	0.0273951287857183
GAA	0.0272145876555551
COX4I1	0.0270857274874363
PSMC1	0.0269618607294994
EIF2AK4	0.0269566211869577
RAB30-DT	0.0269178510775548
ZNF347	0.026818973159431
RBKS	0.0267727559227941
LRRC34	0.0267003971478655
WBP1L	0.0266436972366496
SH2D5	0.0266400485911194
RAB5IF	0.0264407375585926
MAU2	0.0263467457633121
DYNLL2	0.0263255916637306
RIMBP2	0.026292236517485
TMEM196	0.0262368987276844
ZNF143	0.02620593782791
CA3-AS1	0.0261456400552763
ARID4A	0.0260967657975538
RAB3IP	0.0259721375189364
GSTM2	0.025956543929632
HTR1A	0.0259441211865476
RAB12	0.0259045490086997
WASL-DT	0.0258168243512501
CCDC177	0.0257884376689868
ABCG1	0.0254500887836298
PLXND1	0.0254200682915855
FAM118A	0.0254039897863141
KIF16B	0.025360112504494
POMP	0.025279508842321
AKR1C2	0.0252127380206911
SLTM	0.0250150617346309
HYAL2	0.0249301318212632
PAXIP1	0.0248912735167054
REXO4	0.0248905381975222
OMA1	0.0248038687422877
C1orf56	0.0247640347385192
USP6NL	0.0246999056663191
METRN	0.0246912113398447
FBXO15	0.0246722371553297
TSFM	0.0245289986782814
HULC	0.0245219695797456
ANKH	0.0245111103333305
KREMEN1	0.0243524448392917
ELOA	0.0243123077825818
SLITRK2	0.0242821948661601
COX6C	0.0242161647299737
GATAD2A	0.02410047545298
IARS1	0.0240134622069457
ADARB1	0.0240125562398628
B4GALT7	0.0239056438386913
QARS1	0.0239019067650425
MRPL37	0.023880767401186
PIP5K1C	0.0236930937708905
NEIL1	0.0236844115301438
GPRIN1	0.0236735967177437
PRELID1	0.0235918540930192
NUP205	0.023565288994493
GRHPR	0.0235069139912147
DRG1	0.0234787373839777
WHAMM	0.0234378549812893
HOMER3	0.0234339795012058
INO80	0.0233965677211466
SCAND1	0.0233413112117682
ABLIM3	0.0232097698176512
FBXO46	0.0231749890572994
ETF1	0.0231442607254918
SDHB	0.0231349500315076
AP2M1	0.0230837158893949
PAQR7	0.0230725935530388
NACC2	0.0230420014277982
FKBP15	0.0227351054915108
PTPRN2	0.0226213759557389
CDK6	0.022572484174809
PALD1	0.0225327742807293
LYPD5	0.0225300478224355
DCAF5	0.022525488027591
CLYBL	0.0225091840073637
LRRC45	0.0223490427839948
NEK7	0.0223458011232642
LINC00467	0.0222246487392316
CALCOCO2	0.0221682994683901
CRLF3	0.0221061459447538
BZW2	0.0220960143035313
ADIRF-AS1	0.0220019375338879
GPR143	0.0219821331688968
GNAZ	0.0218341966246577
FBXO45	0.0217640709201138
CDS1	0.0216968257156041
CEP85	0.0216310103665186
BBS4	0.0215690668360376
CD27-AS1	0.0215276515503667
SNORD51	0.0214975421816674
FHIP2B	0.0214196611511563
ANXA5	0.0213761153275167
IL2	0.0213304600403976
ZBTB41	0.0211779561749546
HSBP1L1	0.0211750731733673
DLL4	0.0210657735659209
PLEKHM1	0.0209979794897807
IGSF11	0.0208978778750776
BRD4	0.0208917419534128
CCDC28A	0.0208800180130525
SAP30	0.0208385626319805
RAB11FIP1	0.020727626447567
MPP4	0.0206647564765061
KLHL31	0.0206647564765061
NKX2-8	0.0206647564765061
LINC00237	0.0206647564765061
ERICH6-AS1	0.0206647564765061
MIR142HG	0.0206647564765061
CDKN2C	0.0206161458454969
CUL5	0.0206040056953601
PRKCQ	0.0205716720975513
SLC27A4	0.0204788384255955
TPT1	0.0204762169301268
NDUFAF2	0.0203500654376566
ITPA	0.0203144933441235
XKR6	0.0202494706220686
DSCAML1	0.0202405549765286
SFMBT1	0.0201175959787691
TRAM2	0.0200889288458532
WSB1	0.0197738928901213
C12orf4	0.0197382274160829
LRRC3B	0.0192471201123129
PCNA	0.0192046373120739
MIA3	0.0190563223390238
ABITRAM	0.0190496512670847
ARL6IP5	0.0189894067631744
COX16	0.0189636712895827
LAMA3	0.0187554446856583
ARHGAP27	0.0186895692455123
BASP1	0.0184991381443382
DCUN1D3	0.0182681671155397
A2ML1	0.0182293916506819
ZNF480	0.0182293916506819
SPRYD4	0.0181865772207697
PSME1	0.01809718971121
MIR326	0.0180636737114585
CDH19	0.017991320205866
WDR12	0.0179829633210469
DDX50	0.0179703990380574
SBNO1	0.0179013809658724
ZBTB16	0.0178587867134368
CDON	0.0178357359001157
CASC19	0.0178341059145012
SFXN3	0.0177605299448266
MTR	0.0177359684581123
DGCR8	0.0175819767743156
RAPGEF4	0.0175354707255146
ZFAND5	0.0174371623572132
LRIT3	0.017433482467944
EXT1	0.0174209895032979
OSBPL10	0.0173355287927322
URB1	0.017221382343423
NTMT1	0.0170933305572954
UHRF2	0.0170036793862803
DNAJA3	0.0169547958901733
AVEN	0.0168468351769283
AHNAK2	0.0166799217625815
C18orf32	0.0164223076282061
SESN2	0.0164065943733439
EIPR1	0.0163959659216045
KBTBD4	0.0163773847235596
SLC10A7	0.0163132113344141
MAZ	0.0162931912441543
KLHL21	0.0162783580575769
ZNF134	0.0160351073031428
MAN1C1	0.0159477296424347
TLR4	0.0157368322452891
EIF2B2	0.0156595496421237
DNTTIP2	0.0156144552279272
TPRG1	0.0155772577709499
ARHGEF26-AS1	0.0155772577709499
VILL	0.0155070646625626
CLIP4	0.0154144701274007
IFT74	0.0153875586053678
GCNT4	0.0152932138437966
THRB-AS1	0.0151530577733962
H4C15	0.0148847020016665
OXA1L	0.0148075411213398
SYNDIG1L	0.0148032897103245
SPRTN	0.0146738988578126
ZHX2	0.014538631912106
CCDC91	0.0144696406554625
MBTPS2	0.0143452475814899
DENND2A	0.0142310731854702
FSIP1	0.0141815226785584
MAPK3	0.0141721825938553
ARRDC1	0.0141310213450933
TTC28	0.0141194312448272
PRNCR1	0.0139933343541525
SF3A2	0.0137931234925421
MAF1	0.0136417923702726
DLGAP2	0.0136151363724648
DDX60	0.0135599846501341
SCCPDH	0.0135069516617518
B3GALT6	0.0134686156721338
FAM228B	0.0133932503300221
SDS	0.0132997419889647
ELOVL4	0.0132951561517866
GNB4	0.0132652161156908
EGF	0.0132088825420263
GPN2	0.0129941610945445
SNHG12	0.0129618016626746
SRSF3	0.0129238187719518
PCDHB7	0.0128206697868035
TENM3	0.0127858423114585
NFKBIL1	0.0127362407205271
ARNT	0.0126966782904503
LINC01242	0.0126913963423302
FIS1	0.0124045662905384
COPB2	0.0123358556676813
STMN1	0.0122893688660339
MTARC1	0.012103266438979
RNY4P14	0.0120836826575676
NEB	0.0120591634533254
CAMK2B	0.0119946303197968
ZNF594-DT	0.0119744083626265
SYNPR	0.0119379352632629
ZNF747	0.0118694887918248
ZNF407-AS1	0.0117523521281676
FAM120A	0.0117305968357173
ZSWIM1	0.0116198923563401
C2CD5	0.0114751054081493
MIR340	0.0113572838726012
LINC02938	0.0113365155466123
LRP11	0.0112395349348877
ZNF226	0.0111966170893163
HMGN1	0.0110748224485597
CEP192	0.0110592567516938
CDK12	0.0109991829526729
MDFIC	0.0109161809758008
CCDC74A	0.0109161809758008
VAC14	0.0108709998399382
RASSF1	0.010746248407118
ANKRD36	0.010458149488691
TTC12	0.010273649377525
CDCA7L	0.010273649377525
NECTIN1	0.0101547836253606
RFXAP	0.0101485677521782
ZNF696	0.0100737828831285
VPS33A	0.0100067053719006
STARD13-AS	0.00999865886125662
STARD5	0.00999422810741972
BDKRB2	0.00994013615846795
CDKN2B	0.00977881948760756
SRP68	0.00973655103641055
PHF12	0.00941192588055686
MMADHC	0.00940681176707747
STAP2	0.00933662001354389
TANGO2	0.00920251333253688
CYTH2	0.00919738714759924
TUBD1	0.00899961011705228
KLK7	0.00896683341633787
PLPP3	0.00890980112231506
GABPB2	0.00889155185440556
DNAJC28	0.00879005847263242
GAL3ST4	0.00879005847263242
MIR770	0.00867590240663475
SBDS	0.00867162696915657
FBXO27	0.00856890819994064
PLK3	0.00852874619323392
PLEKHF2	0.00849960111233363
CAPN2	0.00843326867010211
ZNF552	0.00831052650757597
PRSS3	0.00826171116160208
HS3ST1	0.00815147102711201
ZBTB49	0.00807274509919652
ARHGAP26	0.00797963211987685
LRRC37B	0.0079088347860669
CENPBD1P	0.00786179962856801
AMZ2	0.00779746490703508
USP30	0.00769087278753083
UGCG	0.00765079559459136
ZFYVE9	0.00764374768843889
VDAC2	0.0075824458752514
GALNT11	0.00755192804713946
ADGRV1	0.00753950446867961
RNU2-38P	0.00753417579124822
EIF2AK1	0.00750156601480096
ITPKC	0.0074792770475187
INKA2	0.00745642690389578
MIR374A	0.00722805807272084
TSC22D1-AS1	0.00716497395439313
FSTL5	0.00715006089032736
GSTM3	0.00713495037442748
ZER1	0.00712632435083768
CCDC92B	0.00683580469583145
ACO1	0.00683375346965489
ADI1	0.00675365670210367
NUP153	0.00672749409041937
NEK1	0.00671749772539632
TRIM14	0.00667642441174694
EEF1G	0.00665612537299254
OAZ1	0.00663679823869473
FHL2	0.00654545481635902
TMEM200A	0.00652014665801657
ARHGAP17	0.00621490771459279
ARL4C	0.00607255400820289
GCN1	0.00602119131741442
HLA-A	0.00594660963340446
CSNK2A1	0.00593425838304003
TCTA	0.00555660387862012
LRRCC1	0.0054952254527395
TRAF5	0.0053707743736496
DCAF11	0.00525358362516192
ZNF841	0.00507358766503148
PCSK5	0.00494734442649802
SPDL1	0.00487252884364031
ARIH2	0.00483375201567191
ATP1B2	0.00469907319785841
MBLAC1	0.00466173997118383
RBM12B	0.00462526232192557
CMBL	0.004608955933718
VASN	0.00460142625502849
SPG11	0.00452796324771031
SEMA3D	0.00451725664735875
CNNM1	0.00441979653788903
ZDHHC3	0.00422490803380018
RNU6-918P	0.00411151710989649
LRP4	0.00409933047480165
ABCF1	0.00403394802641845
LINS1	0.00399139845110049
MAP6	0.0038857013576768
GCFC2	0.00384691436538178
TUBA8	0.00371457872780935
MIR4520-2	0.0034827029454687
SLFN5	0.00348027012610971
ITPR2	0.00340319263426999
TIMM13	0.00332132951597262
LRRC42	0.00332132951597262
PIEZO2	0.00321923635976007
IGDCC4	0.00320476600127009
KCNIP4	0.00306050689330965
GCDH	0.00304660184646407
H4C16	0.00301074175649703
ZNF595	0.00292847677307873
BTF3	0.00286625892966687
SEC16A	0.0028223781499014
NDUFA7	0.00259373071201228
MIRLET7B	0.00248911501768621
TOE1	0.00220128914626519
RSRP1	0.00212553610080827
B3GALNT1	0.00211409964476308
VAMP4	0.00207474698989145
KCNK2	0.00202475939540399
ZNF227	0.00189969547375291
PROSER1	0.00188682160076973
SVOP	0.001869764883102
TIPRL	0.00183227201000559
KAZN	0.00176109347449327
NAPG	0.00174494493862961
HECW2	0.00164418226893244
OSMR	0.00161173072304071
INTS9	0.00159076756007302
SH3BGR	0.00156950725936721
MIR219B	0.00151776040656637
PDE7B	0.00147811834963964
GALNT12	0.00145015223410366
LINC00326	0.00145015223410366
TXN2	0.00134408696185045
PCDH10-DT	0.00133429397867756
SAPCD2	0.0013192935953313
PPIG	0.00125044568296887
LRRC8C	0.00119140111145089
TSHZ3	0.00117490109211103
LYSMD2	0.00111560091243178
MRGPRF-AS1	0.00109685830695228
DISP2	0.000992293102749137
CHMP1A	0.0009373136426262
TTLL1	0.000878653202314099
FZD1	0.000875085968843159
TSPAN33	0.000857155484041117
SYNJ1	0.000833015643628608
RBM4	0.000791858974912012
USP9X	0.000762796413553941
ELMO2	0.000725145955013759
LETM2	0.000681575413460183
ZNF433-AS1	0.000495696717489173
ITGAX	0.000475792854828518
SMIM27	0.000475792854828518
NRSN1	0.000456518946042988
SETD1A	0.000422161181276017
RAB33A	0.000364350642144614
ASB13	0.000322735406266054
GEM	0.000265284526549675
SNORD115-42	0.00016959701121421
BRD8	0.00013428243089299
WARS2	4.34969123767376e-05
DGAT1	-0.000166327075080953
PDGFRL	-0.000226411828828926
BTBD8	-0.000245922516251605
WWC2	-0.000263429251509592
PTPRU	-0.000390418684154351
LINC00662	-0.000442507197874465
CRACD	-0.000554108571013474
UBE2J1	-0.000592503596790353
GPRC5A	-0.000651310625482718
POLR1E	-0.000755148095889058
MPRIP	-0.000917541956950782
PDE6B	-0.00106910349096742
ABCA5	-0.00108040159317256
SNORD91B	-0.00122103273531837
CPSF3	-0.00131182199341866
CSRNP2	-0.00131563985072399
FAM83C	-0.0013467824116561
NSG1	-0.00141245763515982
SLC5A12	-0.00147826173015105
TCP10L3	-0.00147826173015105
MIR105-1	-0.00147826173015105
HPN-AS1	-0.00147826173015105
MIR320D2	-0.0015584649610704
SCO1	-0.00157898741112075
CFH	-0.00157976178453426
APRG1	-0.00162283953390082
LINC02022	-0.00163719758625312
SVIL	-0.00174421998000876
LDLRAD3	-0.00184774904495682
STXBP6	-0.00189612344102826
ZBTB9	-0.00190726363054118
RBM7	-0.00199542988996821
FHL1	-0.00206251460894698
SRSF2	-0.00208029456540754
TTC7A	-0.00208713971445247
NOL4	-0.00231858988573046
TRPM2	-0.00234464431623071
TNRC6C	-0.00236329385622966
HERC4	-0.00237702297541148
PIGN	-0.00238869734476609
FIRRE	-0.0026033204993678
GPR34	-0.00268299757927627
GTF2H2	-0.00272430247938632
MIR203B	-0.00276809359063088
PIGG	-0.00313349691901643
SCAPER	-0.00322772936165495
CEP135	-0.00325416463957529
SEC24D	-0.00328147553668079
MKRN1	-0.00333954795334064
DHODH	-0.0033761007196593
PCMTD2	-0.00341014823600679
PPP2R3A	-0.0034778101641264
GAS5	-0.00352176358713871
CSTPP1	-0.00364719393377437
FAM216A	-0.00381115938292152
ZNF283	-0.00383571295278675
NUFIP1	-0.00384259133588197
PHLDA1	-0.00387915976261946
MFSD4B	-0.00389522375375439
TTC28-AS1	-0.00395040519085727
ZNF711	-0.00407969943859502
VAPA	-0.00421708772300499
SMIM15	-0.00436469165245378
FMNL1	-0.00455213975568479
MAGI1	-0.00462657859709592
PRRC2C	-0.00473231372561984
SNX8	-0.0047908278005393
KIF21A	-0.00479663542034153
TRMT44	-0.00485038797941788
GIT2	-0.00504743102051855
PFAS	-0.00511041272252672
ZNF223	-0.00513814306927951
GBP4	-0.00520251025289172
ZNF536	-0.00536462952099377
PPIL3	-0.00546785060732431
GLA	-0.00547319940175394
LINC02076	-0.00556928769162736
MAX	-0.00558383244230703
MIR1296	-0.00558511107592969
PPP2R2A	-0.00560188310451049
CBR3-AS1	-0.00565729229044366
GUCY1A1	-0.00570995386384746
MCUB	-0.00571237297626215
BAZ2B-AS1	-0.00571237297626215
IL3RA	-0.0057459172501923
SMARCD3	-0.00586001479981134
PLCL1	-0.00586923292158061
TMEM177	-0.00594814066797094
NKTR	-0.0059568638136975
LHX6	-0.00595757611568218
MRPL20	-0.00607474029332293
NMD3	-0.00608163802247044
PPP2R5D	-0.00617666785453566
COX20	-0.00618255204825482
TNFAIP1	-0.00629470437593078
GTPBP6	-0.00629561898077751
ADGRA1	-0.00631155072429797
KLF7	-0.00632889618177769
POLR2C	-0.00640265870136375
DHX8	-0.00655253946516962
PCNX2	-0.00665425498108653
NUDT22	-0.00671288828314044
SLC26A3	-0.00675259382271878
CD8A	-0.00675259382271878
ZBTB7C	-0.00676370437160234
PPP1R3F	-0.00681528986668798
CDKN2AIPNL	-0.00687609319781734
SOCS6	-0.00687891156599989
C17orf80	-0.00695446575198972
DUXAP8	-0.00698376616688663
SLFN11	-0.00702485116770468
RPL3	-0.00708106217314713
SYT10	-0.00712254445773688
GPR6	-0.00712254445773688
SNORD115-7	-0.0072348524784391
TAFA1	-0.00734942440432922
SAYSD1	-0.00736156709120848
RHEB	-0.00740388849914375
MYO1D	-0.00749986180172024
MYBL1	-0.00756731841604173
LINC01159	-0.00756731841604173
PLAT	-0.00758876567276489
CUTA	-0.00762005295916431
U2AF1L4	-0.00767722949255961
SLC9A5	-0.0077626502453202
PFDN5	-0.00789808809995385
CCR1	-0.00791062812754028
MTF1	-0.00797152497507815
TAPBP	-0.00804405857197419
TMPO	-0.00808324027634171
MSH3	-0.00810306754514602
NAALADL2	-0.00832019147015563
PTPRG-AS1	-0.00834277145698833
IFT20	-0.00835122072697249
HNMT	-0.00838739570746557
MIR539	-0.00848225406968036
RGN	-0.00859774231790812
MYCL	-0.00860371061420402
BCL2L11	-0.00863254324293114
ALPL	-0.0087170848466492
MYD88	-0.0087170848466492
PDPR	-0.00878369344601003
PSMA2	-0.00894471455577459
RAD23A	-0.00904972202435502
NEURL4	-0.00907095440947265
ZNF568	-0.00914629469584866
SOX8	-0.00917631582817933
PIGA	-0.00932123547971412
ENAM	-0.00943075767722858
GPR174	-0.00943075767722858
RBM14	-0.00960991513659185
TRIM62	-0.00961292922242133
CHMP4A	-0.00973095447233871
OGFOD3	-0.00973763497840617
MSANTD3	-0.00975993992174595
AP4S1	-0.00981224981395327
TRHDE-AS1	-0.00985127193238229
DLGAP1-AS4	-0.00991793165462909
TXNDC5	-0.00998763473520552
SEMA3C	-0.0100445785583075
GPR173	-0.0102198043676148
PLRG1	-0.0102741811571451
ORC2	-0.0104145011903952
NEK3	-0.0104340174114949
TERF1	-0.0104549162346808
PARK7	-0.0105834237036016
ZNF626	-0.0106486196158696
CHMP1B	-0.0106489189069494
LINC01886	-0.0106565972318115
CRP	-0.0107457750954449
JMJD4	-0.0107988938307668
ALDH3A2	-0.0108003647508108
CRTC1	-0.0108655316786846
BHLHE41	-0.0109052127874537
MT-CYB	-0.0109399422873597
PPP2R1B	-0.0110075645692109
HMGCLL1	-0.011040386575984
TPCN2	-0.011090724279296
THBS3-AS1	-0.0113964834972742
CCZ1	-0.0114003735063326
LARP6	-0.0115015109101465
SLC4A4	-0.0115568632488966
WDR74	-0.0116724536857805
COLGALT1	-0.0116839202625705
UBE2G2	-0.011716043642556
SNORD72	-0.0117300691116328
CASP8	-0.0118123385066548
OR5AU1	-0.0118123385066548
HAT1	-0.0118261753298918
LMNB2	-0.0118918973563884
DCAKD	-0.0120744089404532
TBCK	-0.0121843168223684
CCAR2	-0.0121885320799491
MIR370	-0.0122388890369636
MIR3180-2	-0.0122428362973466
KIF11	-0.0122447976563019
ATP6V1A	-0.0124104049319125
MED14	-0.0124788506480801
GALR1	-0.0124827495507527
ZBTB5	-0.0125359567599505
GRIP1	-0.0125899370986765
GPC5	-0.0125948763139653
ESYT3	-0.0126433298859775
ADGRL4	-0.0127005190697036
ABTB2	-0.0127443101246308
CXCL14	-0.0127506125906891
TMEM131L	-0.012787607305693
FAM169A-AS1	-0.0127894911830918
TMEM132D	-0.0127906235986212
ELMO1	-0.0128205752807891
BCL7A	-0.0129189531624236
CAB39L	-0.0129970044349035
MRPL2	-0.0133061249901202
BCOR	-0.0133808394658983
SLC4A7	-0.0134653806492256
CYP4F11	-0.0137878150727616
MILR1	-0.0137878150727616
COL1A2	-0.013844607564756
GOSR2	-0.013907570232536
ZNF41	-0.0139165336794722
NCL	-0.0141574741618072
PBX3	-0.0142008796086657
MED12	-0.0142110956858398
FRMD6	-0.0142158045005303
PI4K2A	-0.0143530350668009
APOOL	-0.014359485765958
CITED2	-0.0143743698683519
HIKESHI	-0.0144048562095319
ASPA	-0.014491061312038
PLPP7	-0.014573438716917
MCTP2	-0.0147597784865016
GUCY1B1	-0.0147659011153673
GPBP1L1	-0.0149465295616358
PTK6	-0.015035123292581
ELOVL1	-0.0150820575447239
UPF3A	-0.0150898286035943
MIOS	-0.0153403190141584
PHTF1	-0.0154310516063124
HOXD10	-0.0158866923737261
MIR924HG	-0.0158866923737261
ATXN1L	-0.0159424089626661
CLMP	-0.0159814139375237
ZNF596	-0.0159814139375237
ANAPC5	-0.0159819366885762
CHSY3	-0.0159870702983127
RAB34	-0.0160400382605564
GNAI3	-0.0160561522079288
GAPVD1	-0.0161288995617467
EFR3B	-0.0163857572048466
YIPF5	-0.0165378095408106
GXYLT1	-0.0166187194595682
BUB3	-0.0166536267505347
GOLGA2	-0.016753304110326
EEF1AKMT1	-0.0167735680702318
EMILIN3	-0.0167872684582572
MIR34C	-0.0167872684582572
